"datetime","Behaviour_ind","Behaviour","AccX","AccY","AccZ","Depth","DBA","Latitude","Longitude"
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.5580039278,0,9.9085,-54.9338
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.6793690776,0,9.9115,-54.9212
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.7831341248,0,9.969,-54.9279
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.4273029972,0,9.9697,-54.928
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.7073764199,0,9.9865,-54.926
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.0082643219,0,10.0145,-54.9438
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.9044992747,0,10.0391,-54.9474
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.9044992747,0,10.0408,-54.9493
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.0829505679,0,10.056,-54.9521
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.1005506706,0,10.0758,-54.9488
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.4470460175,0,10.614,-54.904
"2019-04-19 03:20:00",4,"Resting",0,0,0,3.1368223348,0,10.6121,-54.914
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.5030607021,0,10.6273,-54.9157
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.5684111674,0,10.6701,-54.9299
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.194979937,0,10.6875,-54.935
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.4553103394,0,10.6935,-54.9303
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.3806240934,0,10.72,-54.9457
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.2301801424,0,10.7457,-54.9599
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.3712883126,0,10.7241,-54.9391
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.9781140619,0,10.7405,-54.9442
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.7447195429,0,10.7676,-54.9512
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.6700332969,0,11.3319,-54.9007
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.0352002053,0,11.3023,-54.9171
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.0736147872,0,11.3569,-54.9244
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.391031333,0,11.3519,-54.9227
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.3536882099,0,11.3549,-54.9223
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.465717579,0,11.3604,-54.9202
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.5030607021,0,11.4015,-54.9119
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.6337616327,0,11.4438,-54.8974
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.5964185096,0,11.4437,-54.8974
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.5964185096,0,11.4763,-54.8941
"2019-04-19 03:20:00",3,"Swiming",0,0,0,0.5694826262,0,11.477,-54.9121
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.0082643219,0,12.0302,-54.8939
"2019-04-19 03:20:00",3,"Swiming",0,0,0,0.8308844875,0,11.965,-54.8193
"2019-04-19 03:20:00",4,"Resting",0,0,0,0.9149065143,0,11.9863,-54.7964
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.2136514986,0,11.9981,-54.8448
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.120293691,0,11.9977,-54.8447
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.194979937,0,12.0419,-54.8224
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.1763083755,0,12.0246,-54.8322
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.194979937,0,12.0301,-54.8357
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.5310680443,0,12.059,-54.8626
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.5217322636,0,12.0745,-54.8744
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.4937249213,0,12.0871,-54.8268
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.3350166484,0,12.1287,-54.877
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.0922863487,0,12.8521,-54.6094
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.194979937,0,12.708,-54.6956
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.428374456,0,12.718,-54.6888
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.6711047557,0,12.8358,-54.8449
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.8764919324,0,12.7632,-54.8726
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.3246094088,0,12.7782,-54.8683
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.4843891405,0,12.8047,-54.8595
"2019-04-19 03:20:00",1,"Gliding",0,0,0,1.7831341248,0,12.8127,-54.8518
"2019-04-19 03:20:00",1,"Gliding",0,0,0,2.3899598741,0,13.4025,-54.7337
"2019-04-19 03:20:00",1,"Gliding",0,0,0,1.932506617,0,13.2245,-54.6289
"2019-04-19 03:20:00",1,"Gliding",0,0,0,1.8204772479,0,13.2247,-54.6287
"2019-04-19 03:20:00",1,"Gliding",0,0,0,0.9802569796,0,13.2292,-54.6296
"2019-04-19 03:20:00",1,"Gliding",0,0,0,2.1192222321,0,13.2319,-54.6312
"2019-04-19 03:20:00",1,"Gliding",0,0,0,6.2082942043,0,13.2416,-54.6313
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.105600616,0,13.2623,-54.6428
"2019-04-19 03:20:00",5,"Feeding",0,0,0,4.7332408445,0,13.3041,-54.6034
"2019-04-19 03:20:00",5,"Feeding",0,0,0,1.8578203709,0,13.3204,-54.5889
"2019-04-19 03:20:00",5,"Feeding",0,0,0,1.8858277132,0,13.3345,-54.5771
"2019-04-19 03:20:00",5,"Feeding",0,0,0,4.1824297797,0,13.7789,-54.5811
"2019-04-19 03:20:00",5,"Feeding",0,0,0,2.2499231627,0,13.7782,-54.5754
"2019-04-19 03:20:00",5,"Feeding",0,0,0,1.7177836595,0,13.8227,-54.5669
"2019-04-19 03:20:00",5,"Feeding",0,0,0,2.8007342275,0,13.8598,-54.5539
"2019-04-19 03:20:00",5,"Feeding",0,0,0,1.8764919324,0,13.8647,-54.55
"2019-04-19 03:20:00",2,"Breathing",0,0,0,7.6273328796,0,13.8649,-54.5517
"2019-04-19 03:20:00",2,"Breathing",0,0,0,7.5899897566,0,13.8739,-54.5479
"2019-04-19 03:20:00",2,"Breathing",0,0,0,7.4406172644,0,13.8831,-54.5437
"2019-04-19 03:20:00",2,"Breathing",0,0,0,7.3472594569,0,13.8914,-54.5393
"2019-04-19 03:20:00",2,"Breathing",0,0,0,7.6553402219,0,13.9022,-54.5618
"2019-04-19 03:20:00",5,"Feeding",0,0,0,7.5993255373,0,14.3856,-54.3956
"2019-04-19 03:20:00",5,"Feeding",0,0,0,7.8140484948,0,14.4177,-54.3839
"2019-04-19 03:20:00",5,"Feeding",0,0,0,7.6926833449,0,14.4014,-54.3964
"2019-04-19 03:20:00",5,"Feeding",0,0,0,7.8233842755,0,14.4378,-54.4344
"2019-04-19 03:20:00",5,"Feeding",0,0,0,7.8140484948,0,14.4514,-54.4275
"2019-04-19 03:20:00",5,"Feeding",0,0,0,1.1389652525,0,14.4693,-54.4235
"2019-04-19 03:20:00",5,"Feeding",0,0,0,7.496631949,0,14.4625,-54.4249
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.5723896539,0,14.472,-54.4318
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.1149363967,0,14.4824,-54.4294
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.6003969962,0,14.508,-54.4201
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.3670024772,0,14.5055,-54.4196
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.2549731081,0,15.0375,-54.333
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.0962648352,0,15.0911,-54.3202
"2019-04-19 03:20:00",4,"Resting",0,0,0,7.1605438417,0,15.1191,-54.3134
"2019-04-19 03:20:00",4,"Resting",0,0,0,7.0951933764,0,15.1489,-54.3265
"2019-04-19 03:20:00",4,"Resting",0,0,0,7.1325364994,0,15.1794,-54.318
"2019-04-19 03:20:00",4,"Resting",0,0,0,5.9375565623,0,15.216,-54.327
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.0775932737,0,15.2125,-54.3198
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.1989584236,0,15.7256,-54.3623
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.2829804504,0,15.7322,-54.3163
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.3950098195,0,15.7221,-54.2805
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.5443823116,0,15.7592,-54.2119
"2019-04-19 03:20:00",5,"Feeding",0,0,0,1.2509946216,0,15.7641,-54.1955
"2019-04-19 03:20:00",5,"Feeding",0,0,0,2.58601127,0,15.79,-54.1943
"2019-04-19 03:20:00",5,"Feeding",0,0,0,2.4179672164,0,15.8212,-54.2934
"2019-04-19 03:20:00",5,"Feeding",0,0,0,2.7260479814,0,15.8273,-54.2949
"2019-04-19 03:20:00",5,"Feeding",0,0,0,1.7271194403,0,15.8356,-54.2831
"2019-04-19 03:20:00",5,"Feeding",0,0,0,9.8399129194,0,15.8723,-54.3012
"2019-04-19 03:20:00",4,"Resting",0,0,0,10.58677538,0,16.3994,-54.2947
"2019-04-19 03:20:00",4,"Resting",0,0,0,11.6790617288,0,16.3205,-54.2191
"2019-04-19 03:20:00",4,"Resting",0,0,0,11.9124562478,0,16.3293,-54.2094
"2019-04-19 03:20:00",4,"Resting",0,0,0,11.9964782746,0,16.3396,-54.2034
"2019-04-19 03:20:00",4,"Resting",0,0,0,12.0524929591,0,16.3483,-54.1958
"2019-04-19 03:20:00",4,"Resting",0,0,0,11.090907541,0,16.3608,-54.1852
"2019-04-19 03:20:00",4,"Resting",0,0,0,11.1002433218,0,16.395,-54.1869
"2019-04-19 03:20:00",4,"Resting",0,0,0,11.1562580063,0,16.4065,-54.1912
"2019-04-19 03:20:00",4,"Resting",0,0,0,10.4560744494,0,16.4095,-54.1886
"2019-04-19 03:20:00",4,"Resting",0,0,0,10.4560744494,0,16.4244,-54.193
"2019-04-19 03:20:00",2,"Breathing",0,0,0,10.4280671072,0,16.4545,-54.1872
"2019-04-19 03:20:00",2,"Breathing",0,0,0,10.4934175725,0,16.8843,-54.1761
"2019-04-19 03:20:00",2,"Breathing",0,0,0,10.4280671072,0,16.8267,-54.1704
"2019-04-19 03:20:00",2,"Breathing",0,0,0,2.5766754893,0,16.8441,-54.1946
"2019-04-19 03:20:00",2,"Breathing",0,0,0,2.1565653552,0,16.8462,-54.197
"2019-04-19 03:20:00",2,"Breathing",0,0,0,2.3619525318,0,16.8653,-54.1648
"2019-04-19 03:20:00",2,"Breathing",0,0,0,1.8391488094,0,16.8884,-54.1849
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.5102535651,0,16.8768,-54.1583
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.2944591488,0,16.8971,-54.191
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.4707675244,0,16.9116,-54.1894
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.9375565623,0,17.0412,-54.1939
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.872206097,0,17.0397,-54.1951
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.3213950323,0,17.3023,-54.1223
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.29338769,0,17.3224,-54.1274
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.2000298824,0,17.3139,-54.1251
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.2499231627,0,17.346,-54.1171
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.4833176817,0,17.378,-54.1126
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.3712883126,0,17.3787,-54.118
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.2395159231,0,17.4021,-54.1423
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.1565653552,0,17.4232,-54.169
"2019-04-19 03:20:00",3,"Swiming",0,0,0,0.5508110647,0,17.439,-54.1841
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.2000298824,0,17.4391,-54.1849
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.9885213015,0,17.4477,-54.195
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.1160078556,0,17.9048,-54.1956
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.0973362941,0,17.9216,-54.3386
"2019-04-19 03:20:00",3,"Swiming",0,0,0,0.9149065143,0,18.0038,-54.1934
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.518517887,0,18.0251,-54.1919
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.5558610101,0,18.0266,-54.2156
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.4625032025,0,18.0368,-54.2163
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.5838683524,0,18.2306,-54.2422
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.360881073,0,18.5417,-54.2528
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.8183343302,0,18.5795,-54.257
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.8018056863,0,18.6709,-54.2617
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.3670024772,0,18.6655,-54.2535
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.7249765226,0,18.6842,-54.2735
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.8431272959,0,18.8249,-54.3396
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.992499788,0,19.207,-54.353
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.4097028945,0,19.253,-54.384
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.2061512866,0,19.2546,-54.3839
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.3181806557,0,19.2818,-54.3365
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.4208742441,0,19.2893,-54.375
"2019-04-19 03:20:00",3,"Swiming",0,0,0,7.9354136446,0,19.2847,-54.3727
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.3806240934,0,19.3011,-54.3692
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.7063049611,0,19.6991,-54.4518
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.7447195429,0,19.7087,-54.4533
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.6700332969,0,19.7335,-54.4484
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.9605139592,0,19.7582,-54.4614
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.8298130286,0,19.7849,-54.4643
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.9791855207,0,19.792,-54.472
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.2312516012,0,19.7951,-54.4634
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.9687782811,0,19.7957,-54.4633
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.548668147,0,19.8149,-54.4673
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.5019892432,0,19.8272,-54.4694
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.9156706243,0,19.8419,-54.4699
"2019-04-19 03:20:00",3,"Swiming",0,0,0,9.5878468389,0,19.8494,-54.4618
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.194979937,0,19.8702,-54.4632
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.932506617,0,20.2225,-54.5042
"2019-04-19 03:20:00",3,"Swiming",0,0,0,7.8700631793,0,20.2467,-54.5301
"2019-04-19 03:20:00",3,"Swiming",0,0,0,7.2539016493,0,20.2321,-54.5185
"2019-04-19 03:20:00",4,"Resting",0,0,0,3.6502902765,0,20.2814,-54.5309
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.3526167511,0,20.2861,-54.5405
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.3806240934,0,20.2847,-54.5348
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.2685947243,0,20.2898,-54.5422
"2019-04-19 03:20:00",4,"Resting",0,0,0,10.6334542838,0,20.3021,-54.5452
"2019-04-19 03:20:00",4,"Resting",0,0,0,10.3067019573,0,20.2962,-54.5451
"2019-04-19 03:20:00",4,"Resting",0,0,0,4.2944591488,0,20.6401,-54.6758
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.8660846928,0,20.6198,-54.6371
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.2499231627,0,20.6155,-54.6122
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.9314351581,0,20.6439,-54.624
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.782062666,0,20.6439,-54.6246
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.1968155059,0,20.6662,-54.6471
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.3741953403,0,20.7007,-54.6577
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.4022026826,0,20.9686,-54.7193
"2019-04-19 03:20:00",3,"Swiming",0,0,0,7.2072227455,0,20.9852,-54.7168
"2019-04-19 03:20:00",3,"Swiming",0,0,0,7.2539016493,0,21.0364,-54.7297
"2019-04-19 03:20:00",3,"Swiming",0,0,0,0.5508110647,0,21.0449,-54.7227
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.6636045438,0,21.0447,-54.7194
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.7662981321,0,21.0628,-54.7218
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.6398830369,0,21.0625,-54.7186
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.4862247094,0,21.076,-54.7335
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.2061512866,0,21.0823,-54.7336
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.2995090942,0,21.0955,-54.7275
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.4115384633,0,21.0954,-54.7275
"2019-04-19 03:20:00",3,"Swiming",0,0,0,8.5702467362,0,21.1938,-54.7047
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.2675232654,0,21.4564,-54.7808
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.5662682497,0,21.446,-54.8052
"2019-04-19 03:20:00",3,"Swiming",0,0,0,3.1928370193,0,21.4706,-54.8124
"2019-04-19 03:20:00",3,"Swiming",0,0,0,7.4032741414,0,21.4938,-54.8096
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.9781140619,0,21.4989,-54.8098
"2019-04-19 03:20:00",3,"Swiming",0,0,0,10.8761845836,0,21.5155,-54.8182
"2019-04-19 03:20:00",3,"Swiming",0,0,0,10.9135277066,0,21.5192,-54.8182
"2019-04-19 03:20:00",3,"Swiming",0,0,0,11.0068855142,0,21.5196,-54.819
"2019-04-19 03:20:00",3,"Swiming",0,0,0,0.578818407,0,21.5368,-54.8273
"2019-04-19 03:20:00",3,"Swiming",0,0,0,11.3803167445,0,21.549,-54.8314
"2019-04-19 03:20:00",3,"Swiming",0,0,0,11.3803167445,0,21.9177,-54.9189
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.0237215068,0,21.9297,-54.9416
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.8474131313,0,21.9002,-54.9986
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.6025399139,0,21.8964,-55.0284
"2019-04-19 03:20:00",3,"Swiming",0,0,0,4.714569283,0,21.9173,-55.0637
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.0309143699,0,21.9151,-55.0641
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.1802868621,0,21.9293,-55.0866
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.3213950323,0,21.9439,-55.1082
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.1522795198,0,21.967,-55.0977
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.3120592515,0,21.9663,-55.097
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.1522795198,0,21.9924,-55.1213
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.3120592515,0,22.0008,-55.1402
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.6574831396,0,22.0009,-55.137
"2019-04-19 03:20:00",3,"Swiming",0,0,0,5.5921326743,0,22.4336,-55.3532
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.3670024772,0,22.4419,-55.3611
"2019-04-19 03:20:00",5,"Feeding",0,0,0,5.2187014439,0,22.48,-55.3766
"2019-04-19 03:20:00",5,"Feeding",0,0,0,4.2664518066,0,22.4822,-55.3798
"2019-04-19 03:20:00",5,"Feeding",0,0,0,4.3598096142,0,22.5253,-55.3942
"2019-04-19 03:20:00",5,"Feeding",0,0,0,5.5921326743,0,22.5243,-55.3972
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.9458208842,0,22.5377,-55.4004
"2019-04-19 03:20:00",5,"Feeding",0,0,0,6.8337915151,0,22.5514,-55.3952
"2019-04-19 03:20:00",5,"Feeding",0,0,0,0.9522496373,0,22.5696,-55.4059
"2019-04-19 03:20:00",5,"Feeding",0,0,0,4.0610646299,0,22.5857,-55.4066
"2019-04-19 03:20:00",4,"Resting",0,0,0,4.1077435337,0,22.5751,-55.4175
"2019-04-19 03:20:00",4,"Resting",0,0,0,1.7551267825,0,23.0651,-55.6363
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.0122428084,0,23.0484,-55.6544
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.0029070276,0,23.1066,-55.6819
"2019-04-19 03:20:00",4,"Resting",0,0,0,2.6233543931,0,23.1502,-55.6996
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.1616153005,0,23.1485,-55.693
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.1896226428,0,23.1618,-55.7153
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.5537180924,0,23.1763,-55.7244
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.6003969962,0,23.2736,-55.7724
"2019-04-19 03:20:00",4,"Resting",0,0,0,6.6564116807,0,23.6314,-55.9369
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.7124263653,0,23.7135,-55.983
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.7871126114,0,23.7266,-55.9743
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.5910612154,0,23.7369,-55.9604
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.7030905845,0,23.8294,-56.0237
"2019-04-19 03:20:00",3,"Swiming",0,0,0,6.8151199536,0,24.1206,-56.1062
"2019-04-19 03:20:00",3,"Swiming",0,0,0,2.856748912,0,24.1836,-56.1165
"2019-04-19 03:20:00",3,"Swiming",0,0,0,1.8764919324,0,24.2058,-56.1167
